acc,0.272087857846,0.18999011444,-0.12082395976299942
gyro,-0.1869,-0.2482375,0.3283,0.45268633870484765,0.3560543802830545,0.19882526247939422
mag,47.66150248465362,-30.45162233265127,-70.04530838935983,41.49371528792751,41.632563577901195,39.07483192049108
