acc,0.064342999714,-0.2835076037045,-0.13766344881049974
gyro,-0.17850000000000002,-0.25913125000000004,0.3280375,0.28092133574187633,0.2924158852746162,0.21580592083802982
mag,5.451622332651276,-19.2779888921368,-126.00847705349312,95.11838643671442,80.57585501315404,94.10260157848583
